shipping_id,order_id,shipping_provider,delivery_status,Shipping_date,return_date
03933,03933,UPS,Delivered,2024-02-07,
03934,03934,Purolator,out-for-delivery,2024-01-09,
03935,03935,FedEx,in-transit,2024-09-17,
03936,03936,UPS,Delivered,2024-11-17,
03937,03937,FedEx,Delivered,2024-07-19,
03938,03938,UPS,Delivered,2025-01-17,
03939,03939,Purolator,in-transit,2024-12-19,
03940,03940,DHL,Delivered,2024-04-13,
03941,03941,DHL,Delivered,2024-03-25,
03942,03942,FedEx,in-transit,2024-09-07,
03943,03943,FedEx,in-transit,2024-07-17,
03944,03944,FedEx,Returned,,2024-06-29
03945,03945,FedEx,Returned,,2024-01-15
03946,03946,FedEx,Delivered,2024-12-01,
03947,03947,USPS,Delivered,2024-03-29,
03948,03948,FedEx,Delivered,2024-12-31,
03949,03949,Canada Post,Delivered,2024-08-06,
03950,03950,FedEx,Delivered,2024-03-28,
03951,03951,Canada Post,out-for-delivery,2024-09-14,
03952,03952,Canada Post,in-transit,2024-02-28,
03953,03953,Canada Post,out-for-delivery,2024-10-31,
03954,03954,Purolator,out-for-delivery,2024-10-03,
03955,03955,USPS,out-for-delivery,2024-05-12,
03956,03956,Purolator,Returned,,2024-09-28
03957,03957,DHL,out-for-delivery,2024-06-19,
03958,03958,Purolator,Delivered,2024-01-14,
03959,03959,DHL,in-transit,2024-04-28,
03960,03960,DHL,Delivered,2024-06-25,
03961,03961,FedEx,out-for-delivery,2024-10-26,
03962,03962,USPS,in-transit,2024-10-14,
03963,03963,UPS,Delivered,2024-04-09,
03964,03964,UPS,Delivered,2024-05-02,
03965,03965,Purolator,in-transit,2024-09-29,
03966,03966,Canada Post,Delivered,2024-07-30,
03967,03967,UPS,in-transit,2024-01-15,
03968,03968,UPS,Delivered,2024-12-31,
03969,03969,FedEx,in-transit,2024-08-08,
03970,03970,DHL,Delivered,2024-04-29,
03971,03971,UPS,Delivered,2024-06-22,
03972,03972,Canada Post,Delivered,2024-12-28,
03973,03973,DHL,Delivered,2024-12-09,
03974,03974,USPS,in-transit,2024-08-05,
03975,03975,UPS,in-transit,2024-03-07,
03976,03976,USPS,Delivered,2024-01-09,
03977,03977,USPS,Delivered,2024-02-20,
03978,03978,DHL,Delivered,2024-03-01,
03979,03979,DHL,Delivered,2024-10-01,
03980,03980,Purolator,out-for-delivery,2024-07-02,
03981,03981,DHL,out-for-delivery,2024-08-21,
03982,03982,FedEx,out-for-delivery,2024-03-18,
03983,03983,DHL,Delivered,2024-07-25,
03984,03984,UPS,Delivered,2024-08-27,
03985,03985,USPS,in-transit,2024-04-21,
03986,03986,FedEx,Returned,,2024-10-26
03987,03987,FedEx,Delivered,2024-01-09,
03988,03988,Purolator,Delivered,2025-01-13,
03989,03989,Purolator,in-transit,2024-07-29,
03990,03990,UPS,in-transit,2025-01-03,
03991,03991,Canada Post,Delivered,2024-10-09,
03992,03992,Canada Post,Delivered,2024-09-05,
03993,03993,UPS,Delivered,2024-04-11,
03994,03994,UPS,out-for-delivery,2024-03-01,
03995,03995,Purolator,out-for-delivery,2024-12-31,
03996,03996,DHL,in-transit,2025-01-14,
03997,03997,Purolator,in-transit,2024-08-19,
03998,03998,DHL,Delivered,2024-09-26,
03999,03999,DHL,Delivered,2024-11-03,
04000,04000,USPS,in-transit,2024-07-06,
04001,04001,UPS,Delivered,2024-07-06,
04002,04002,USPS,Delivered,2024-02-16,
04003,04003,USPS,Delivered,2024-08-24,
04004,04004,DHL,in-transit,2024-11-19,
04005,04005,FedEx,Delivered,2024-08-25,
04006,04006,USPS,out-for-delivery,2024-10-09,
04007,04007,Canada Post,Delivered,2024-01-07,
04008,04008,Purolator,Delivered,2024-04-20,
04009,04009,Canada Post,Delivered,2024-09-13,
04010,04010,FedEx,Delivered,2024-12-18,
04011,04011,DHL,out-for-delivery,2024-10-24,
04012,04012,USPS,Delivered,2024-03-22,
04013,04013,DHL,Delivered,2024-07-23,
04014,04014,Canada Post,in-transit,2024-03-11,
04015,04015,UPS,in-transit,2024-10-11,
04016,04016,USPS,out-for-delivery,2024-03-02,
04017,04017,FedEx,Delivered,2024-10-20,
04018,04018,Canada Post,Delivered,2024-04-20,
04019,04019,UPS,Returned,,2024-10-23
04020,04020,FedEx,Delivered,2024-10-29,
04021,04021,USPS,in-transit,2024-12-13,
04022,04022,FedEx,Delivered,2024-03-13,
04023,04023,Canada Post,Delivered,2024-11-08,
04024,04024,DHL,Delivered,2024-08-08,
04025,04025,FedEx,Returned,,2024-07-23
04026,04026,Purolator,out-for-delivery,2024-06-29,
04027,04027,Canada Post,in-transit,2024-03-27,
04028,04028,Purolator,Delivered,2024-03-25,
04029,04029,Purolator,in-transit,2025-01-17,
04030,04030,USPS,Returned,,2024-06-26
04031,04031,UPS,Delivered,2024-12-31,
04032,04032,FedEx,out-for-delivery,2024-07-07,
04033,04033,USPS,out-for-delivery,2024-11-25,
04034,04034,Canada Post,Delivered,2024-06-02,
04035,04035,Purolator,Delivered,2024-06-22,
04036,04036,FedEx,in-transit,2024-07-03,
04037,04037,UPS,out-for-delivery,2024-01-22,
04038,04038,USPS,out-for-delivery,2024-02-15,
04039,04039,DHL,Delivered,2025-01-10,
04040,04040,Canada Post,Delivered,2024-10-09,
04041,04041,Purolator,Delivered,2024-11-17,
04042,04042,USPS,Delivered,2024-02-01,
04043,04043,UPS,in-transit,2024-09-23,
04044,04044,USPS,out-for-delivery,2024-11-26,
04045,04045,Purolator,Delivered,2024-10-03,
04046,04046,USPS,Delivered,2024-05-13,
04047,04047,USPS,in-transit,2024-03-04,
04048,04048,Purolator,out-for-delivery,2024-10-19,
04049,04049,DHL,Delivered,2025-01-24,
04050,04050,Purolator,in-transit,2024-05-02,
04051,04051,UPS,Delivered,2024-10-05,
04052,04052,Canada Post,out-for-delivery,2024-10-03,
04053,04053,UPS,in-transit,2024-11-15,
04054,04054,UPS,Returned,,2024-04-29
04055,04055,UPS,out-for-delivery,2024-07-05,
04056,04056,Purolator,out-for-delivery,2024-09-01,
04057,04057,Canada Post,out-for-delivery,2024-06-10,
04058,04058,Purolator,out-for-delivery,2024-07-22,
04059,04059,Purolator,in-transit,2024-08-07,
04060,04060,UPS,Delivered,2024-05-22,
04061,04061,Canada Post,Delivered,2024-02-13,
04062,04062,Canada Post,Returned,,2024-10-12
04063,04063,Purolator,in-transit,2024-09-04,
04064,04064,Purolator,Delivered,2024-02-18,
04065,04065,DHL,in-transit,2024-07-12,
04066,04066,DHL,Delivered,2024-03-17,
04067,04067,Purolator,in-transit,2024-12-15,
04068,04068,UPS,in-transit,2024-05-23,
04069,04069,UPS,Delivered,2024-11-03,
04070,04070,FedEx,Delivered,2024-04-11,
04071,04071,Canada Post,Delivered,2024-02-13,
04072,04072,USPS,Delivered,2024-06-19,
04073,04073,Canada Post,in-transit,2024-04-03,
04074,04074,UPS,in-transit,2025-01-14,
04075,04075,Purolator,out-for-delivery,2025-01-13,
04076,04076,USPS,out-for-delivery,2025-01-09,
04077,04077,Canada Post,in-transit,2024-04-12,
04078,04078,USPS,Returned,,2024-08-09
04079,04079,UPS,in-transit,2024-01-18,
04080,04080,Purolator,Delivered,2024-07-09,
04081,04081,UPS,in-transit,2024-08-07,
04082,04082,DHL,in-transit,2024-12-19,
04083,04083,FedEx,in-transit,2024-03-19,
04084,04084,FedEx,Delivered,2024-05-06,
04085,04085,Purolator,out-for-delivery,2024-07-10,
04086,04086,USPS,in-transit,2024-12-24,
04087,04087,USPS,in-transit,2024-10-26,
04088,04088,Purolator,Delivered,2024-08-19,
04089,04089,FedEx,Returned,,2024-11-22
04090,04090,DHL,out-for-delivery,2025-01-22,
04091,04091,FedEx,Delivered,2024-08-26,
04092,04092,UPS,Delivered,2024-03-12,
04093,04093,UPS,out-for-delivery,2024-08-11,
04094,04094,Purolator,Delivered,2024-07-24,
04095,04095,UPS,out-for-delivery,2024-10-18,
04096,04096,USPS,out-for-delivery,2024-11-04,
04097,04097,DHL,Delivered,2024-02-05,
04098,04098,DHL,Delivered,2024-01-27,
04099,04099,DHL,Delivered,2025-01-15,
04100,04100,FedEx,Delivered,2024-12-10,
04101,04101,DHL,in-transit,2024-07-23,
04102,04102,Purolator,Delivered,2024-09-17,
04103,04103,Purolator,Delivered,2024-09-02,
04104,04104,UPS,in-transit,2024-07-20,
04105,04105,Purolator,in-transit,2025-01-03,
04106,04106,FedEx,in-transit,2024-04-05,
04107,04107,DHL,in-transit,2024-06-17,
04108,04108,Canada Post,Delivered,2024-04-04,
04109,04109,DHL,in-transit,2024-09-25,
04110,04110,Purolator,Delivered,2024-03-30,
04111,04111,Purolator,in-transit,2024-01-14,
04112,04112,Canada Post,in-transit,2024-03-16,
04113,04113,USPS,Delivered,2024-01-09,
04114,04114,USPS,out-for-delivery,2024-11-16,
04115,04115,USPS,out-for-delivery,2024-10-31,
04116,04116,Canada Post,in-transit,2024-06-27,
04117,04117,UPS,in-transit,2024-06-09,
04118,04118,DHL,Delivered,2025-01-03,
04119,04119,UPS,Delivered,2024-04-22,
04120,04120,FedEx,in-transit,2024-03-23,
04121,04121,FedEx,Returned,,2024-06-02
04122,04122,Canada Post,Delivered,2024-07-07,
04123,04123,UPS,out-for-delivery,2024-04-25,
04124,04124,USPS,Delivered,2024-06-11,
04125,04125,DHL,Delivered,2025-01-17,
04126,04126,FedEx,out-for-delivery,2024-03-20,
04127,04127,USPS,Delivered,2024-01-30,
04128,04128,USPS,out-for-delivery,2024-04-30,
04129,04129,DHL,Delivered,2024-03-02,
04130,04130,UPS,out-for-delivery,2024-05-22,
04131,04131,UPS,out-for-delivery,2024-05-18,
04132,04132,UPS,in-transit,2024-09-19,
04133,04133,FedEx,in-transit,2024-12-21,
04134,04134,Purolator,Delivered,2024-07-10,
04135,04135,UPS,in-transit,2024-03-04,
04136,04136,DHL,Delivered,2024-12-16,
04137,04137,USPS,Delivered,2024-03-04,
04138,04138,UPS,Delivered,2024-05-02,
04139,04139,DHL,Delivered,2024-08-10,
04140,04140,Purolator,Delivered,2024-11-29,
04141,04141,Purolator,in-transit,2024-07-29,
04142,04142,Canada Post,out-for-delivery,2025-01-04,
04143,04143,USPS,Returned,,2024-12-02
04144,04144,FedEx,out-for-delivery,2024-02-16,
04145,04145,USPS,Delivered,2024-08-26,
04146,04146,UPS,out-for-delivery,2025-01-21,
04147,04147,Purolator,out-for-delivery,2024-08-27,
04148,04148,UPS,Delivered,2024-02-22,
04149,04149,Purolator,in-transit,2025-01-09,
04150,04150,FedEx,in-transit,2024-02-01,
04151,04151,Purolator,in-transit,2024-10-27,
04152,04152,DHL,out-for-delivery,2024-08-16,
04153,04153,USPS,Delivered,2024-10-11,
04154,04154,FedEx,Delivered,2024-03-06,
04155,04155,DHL,out-for-delivery,2024-04-10,
04156,04156,UPS,in-transit,2025-01-01,
04157,04157,UPS,in-transit,2024-09-16,
04158,04158,Purolator,Delivered,2024-11-10,
04159,04159,Canada Post,out-for-delivery,2024-04-02,
04160,04160,Canada Post,in-transit,2024-02-29,
04161,04161,Purolator,Delivered,2024-02-13,
04162,04162,UPS,Delivered,2024-10-26,
04163,04163,DHL,Delivered,2024-08-07,
04164,04164,USPS,Delivered,2024-07-12,
04165,04165,Purolator,out-for-delivery,2024-03-08,
04166,04166,USPS,in-transit,2024-07-16,
04167,04167,DHL,Delivered,2024-08-19,
04168,04168,Purolator,out-for-delivery,2024-03-07,
04169,04169,DHL,out-for-delivery,2024-09-18,
04170,04170,FedEx,Delivered,2024-11-21,
04171,04171,DHL,in-transit,2024-06-06,
04172,04172,UPS,Delivered,2024-02-24,
04173,04173,UPS,out-for-delivery,2024-10-28,
04174,04174,DHL,Delivered,2024-10-20,
04175,04175,DHL,out-for-delivery,2024-07-27,
04176,04176,FedEx,Delivered,2024-11-23,
04177,04177,Purolator,in-transit,2024-08-02,
04178,04178,UPS,Delivered,2024-08-02,
04179,04179,USPS,out-for-delivery,2024-01-18,
04180,04180,Purolator,Delivered,2024-08-17,
04181,04181,USPS,Delivered,2024-02-20,
04182,04182,DHL,out-for-delivery,2024-06-13,
04183,04183,FedEx,Delivered,2024-11-12,
04184,04184,Canada Post,out-for-delivery,2024-02-11,
04185,04185,FedEx,Returned,,2024-02-13
04186,04186,Purolator,out-for-delivery,2024-12-29,
04187,04187,Purolator,Returned,,2024-11-13
04188,04188,Purolator,out-for-delivery,2024-05-02,
04189,04189,DHL,in-transit,2024-09-21,
04190,04190,USPS,Delivered,2024-02-04,
04191,04191,DHL,in-transit,2024-06-17,
04192,04192,FedEx,out-for-delivery,2024-02-27,
04193,04193,USPS,in-transit,2024-12-06,
04194,04194,Purolator,Delivered,2024-08-16,
04195,04195,Purolator,Delivered,2024-07-09,
04196,04196,USPS,in-transit,2024-09-03,
04197,04197,USPS,Returned,,2024-12-08
04198,04198,USPS,Delivered,2024-07-10,
04199,04199,Purolator,in-transit,2024-03-25,
04200,04200,DHL,in-transit,2024-05-29,
04201,04201,FedEx,Delivered,2024-04-10,
04202,04202,Purolator,out-for-delivery,2024-12-04,
04203,04203,FedEx,Delivered,2024-02-27,
04204,04204,USPS,out-for-delivery,2024-04-26,
04205,04205,UPS,Delivered,2024-10-08,
04206,04206,Purolator,Delivered,2024-05-03,
04207,04207,FedEx,in-transit,2024-07-27,
04208,04208,USPS,out-for-delivery,2024-07-11,
04209,04209,Canada Post,Delivered,2024-09-17,
04210,04210,UPS,out-for-delivery,2024-09-08,
04211,04211,Canada Post,Returned,,2024-05-16
04212,04212,UPS,in-transit,2024-12-28,
04213,04213,USPS,in-transit,2024-11-16,
04214,04214,Purolator,in-transit,2024-02-17,
04215,04215,FedEx,Delivered,2024-09-14,
04216,04216,USPS,Delivered,2024-02-15,
04217,04217,DHL,Delivered,2024-07-08,
04218,04218,UPS,out-for-delivery,2025-01-12,
04219,04219,Canada Post,in-transit,2024-06-15,
04220,04220,FedEx,in-transit,2025-01-13,
04221,04221,Purolator,out-for-delivery,2024-06-11,
04222,04222,Purolator,in-transit,2024-06-02,
04223,04223,FedEx,in-transit,2024-02-26,
04224,04224,Canada Post,Delivered,2024-09-27,
04225,04225,Purolator,out-for-delivery,2024-05-10,
04226,04226,FedEx,in-transit,2025-01-21,
04227,04227,USPS,out-for-delivery,2024-09-25,
04228,04228,FedEx,Delivered,2025-01-09,
04229,04229,Canada Post,Delivered,2024-01-13,
04230,04230,DHL,out-for-delivery,2024-11-17,
04231,04231,DHL,Delivered,2024-04-21,
04232,04232,FedEx,out-for-delivery,2024-07-22,
04233,04233,USPS,Delivered,2024-02-26,
04234,04234,FedEx,Delivered,2024-08-25,
04235,04235,UPS,out-for-delivery,2024-10-10,
04236,04236,FedEx,Delivered,2024-12-05,
04237,04237,Purolator,Delivered,2025-01-04,
04238,04238,Canada Post,Delivered,2024-08-13,
04239,04239,DHL,out-for-delivery,2024-06-08,
04240,04240,USPS,Returned,,2024-10-26
04241,04241,DHL,in-transit,2024-02-01,
04242,04242,DHL,out-for-delivery,2025-01-19,
04243,04243,UPS,out-for-delivery,2024-01-27,
04244,04244,UPS,Delivered,2024-06-30,
04245,04245,Canada Post,Delivered,2024-09-09,
04246,04246,UPS,Delivered,2024-09-09,
04247,04247,USPS,out-for-delivery,2024-10-15,
04248,04248,UPS,out-for-delivery,2024-03-27,
04249,04249,USPS,Delivered,2024-12-02,
04250,04250,UPS,Delivered,2024-02-06,
04251,04251,DHL,in-transit,2024-12-22,
04252,04252,Purolator,in-transit,2025-01-16,
04253,04253,DHL,out-for-delivery,2024-09-03,
04254,04254,UPS,out-for-delivery,2024-12-21,
04255,04255,Canada Post,Delivered,2024-08-26,
04256,04256,Canada Post,in-transit,2024-08-26,
04257,04257,USPS,out-for-delivery,2024-03-11,
04258,04258,Canada Post,out-for-delivery,2024-02-24,
04259,04259,Purolator,out-for-delivery,2024-08-20,
04260,04260,USPS,in-transit,2024-05-03,
04261,04261,DHL,in-transit,2024-12-28,
04262,04262,USPS,Delivered,2024-08-11,
04263,04263,FedEx,out-for-delivery,2024-05-08,
04264,04264,DHL,in-transit,2024-06-03,
04265,04265,DHL,Delivered,2024-05-15,
04266,04266,FedEx,out-for-delivery,2024-07-05,
04267,04267,Canada Post,in-transit,2024-12-30,
04268,04268,UPS,out-for-delivery,2024-07-03,
04269,04269,Canada Post,Delivered,2024-07-26,
04270,04270,Purolator,in-transit,2024-11-17,
04271,04271,DHL,in-transit,2024-07-21,
04272,04272,Canada Post,in-transit,2025-01-15,
04273,04273,DHL,Delivered,2024-06-07,
04274,04274,Purolator,in-transit,2024-02-23,
04275,04275,USPS,Delivered,2024-01-08,
04276,04276,USPS,out-for-delivery,2024-10-18,
04277,04277,USPS,in-transit,2024-12-07,
04278,04278,Canada Post,Delivered,2024-07-12,
04279,04279,FedEx,Delivered,2024-11-12,
04280,04280,UPS,Delivered,2024-12-31,
04281,04281,UPS,out-for-delivery,2024-05-06,
04282,04282,Canada Post,Delivered,2024-10-15,
04283,04283,Canada Post,Delivered,2024-06-12,
04284,04284,FedEx,Delivered,2024-05-25,
04285,04285,DHL,Delivered,2024-12-19,
04286,04286,USPS,in-transit,2025-01-03,
04287,04287,Canada Post,Delivered,2024-10-26,
04288,04288,FedEx,Delivered,2024-09-14,
04289,04289,DHL,in-transit,2025-01-06,
04290,04290,DHL,Delivered,2024-04-19,
04291,04291,Canada Post,out-for-delivery,2024-01-13,
04292,04292,DHL,in-transit,2024-12-29,
04293,04293,Canada Post,in-transit,2024-07-19,
04294,04294,FedEx,out-for-delivery,2024-06-10,
04295,04295,FedEx,Delivered,2024-05-07,
04296,04296,DHL,Delivered,2024-04-20,
04297,04297,DHL,Delivered,2024-01-30,
04298,04298,USPS,Delivered,2025-01-04,
04299,04299,UPS,Delivered,2024-07-26,
04300,04300,FedEx,in-transit,2025-01-10,
04301,04301,DHL,Returned,,2024-11-08
04302,04302,UPS,in-transit,2024-10-07,
04303,04303,UPS,Delivered,2024-07-20,
04304,04304,DHL,out-for-delivery,2025-01-18,
04305,04305,UPS,Delivered,2024-12-16,
04306,04306,DHL,out-for-delivery,2024-01-28,
04307,04307,Canada Post,Returned,,2025-01-10
04308,04308,Canada Post,in-transit,2024-09-22,
04309,04309,UPS,Delivered,2024-09-09,
04310,04310,Canada Post,Delivered,2024-09-02,
04311,04311,UPS,Returned,,2024-03-11
04312,04312,DHL,in-transit,2024-07-16,
04313,04313,Purolator,out-for-delivery,2024-06-02,
04314,04314,FedEx,in-transit,2024-11-04,
04315,04315,DHL,Delivered,2024-10-31,
04316,04316,FedEx,Delivered,2024-05-19,
04317,04317,DHL,Returned,,2024-07-29
04318,04318,DHL,Returned,,2024-06-24
04319,04319,UPS,in-transit,2024-07-13,
04320,04320,UPS,Delivered,2024-07-31,
04321,04321,DHL,out-for-delivery,2024-03-01,
04322,04322,Canada Post,in-transit,2024-04-09,
04323,04323,FedEx,Delivered,2024-06-02,
04324,04324,USPS,in-transit,2024-12-05,
04325,04325,UPS,Delivered,2024-09-04,
04326,04326,Purolator,Returned,,2024-06-30
04327,04327,FedEx,Delivered,2024-04-01,
04328,04328,DHL,Delivered,2024-03-15,
04329,04329,FedEx,Delivered,2024-08-02,
04330,04330,FedEx,in-transit,2024-04-04,
04331,04331,FedEx,Returned,,2025-01-25
04332,04332,Canada Post,Delivered,2024-05-24,
04333,04333,FedEx,out-for-delivery,2024-10-03,
04334,04334,USPS,out-for-delivery,2024-03-29,
04335,04335,Canada Post,Delivered,2024-01-27,
04336,04336,UPS,Delivered,2024-05-15,
04337,04337,Canada Post,out-for-delivery,2024-01-17,
04338,04338,Canada Post,in-transit,2024-07-08,
04339,04339,Canada Post,Delivered,2024-11-05,
04340,04340,FedEx,in-transit,2024-08-18,
04341,04341,Canada Post,in-transit,2024-03-14,
04342,04342,DHL,Delivered,2024-10-21,
04343,04343,DHL,out-for-delivery,2025-01-14,
04344,04344,DHL,Delivered,2024-03-05,
04345,04345,Canada Post,in-transit,2024-07-01,
04346,04346,UPS,Delivered,2025-01-14,
04347,04347,Canada Post,in-transit,2024-05-27,
04348,04348,UPS,out-for-delivery,2024-11-21,
04349,04349,UPS,out-for-delivery,2024-08-14,
04350,04350,USPS,out-for-delivery,2024-06-15,
04351,04351,DHL,Delivered,2024-02-21,
04352,04352,FedEx,Delivered,2024-08-25,
04353,04353,USPS,Delivered,2024-12-17,
04354,04354,UPS,out-for-delivery,2024-05-25,
04355,04355,Purolator,Delivered,2024-05-01,
04356,04356,USPS,Delivered,2024-07-27,
04357,04357,UPS,out-for-delivery,2024-03-10,
04358,04358,USPS,out-for-delivery,2024-03-06,
04359,04359,DHL,Delivered,2024-03-25,
04360,04360,UPS,Delivered,2024-11-17,
04361,04361,USPS,Delivered,2024-08-30,
04362,04362,Purolator,in-transit,2024-08-25,
04363,04363,DHL,Delivered,2024-09-21,
04364,04364,Canada Post,in-transit,2024-09-20,
04365,04365,USPS,out-for-delivery,2024-12-31,
04366,04366,Purolator,Delivered,2024-11-25,
04367,04367,DHL,in-transit,2024-03-13,
04368,04368,UPS,out-for-delivery,2024-05-11,
04369,04369,UPS,Delivered,2024-08-31,
04370,04370,DHL,out-for-delivery,2024-09-08,
04371,04371,DHL,out-for-delivery,2024-09-29,
04372,04372,USPS,in-transit,2024-09-17,
04373,04373,UPS,Delivered,2024-04-15,
04374,04374,Purolator,out-for-delivery,2024-12-28,
04375,04375,USPS,Delivered,2024-11-13,
04376,04376,FedEx,Delivered,2024-12-18,
04377,04377,Canada Post,Delivered,2024-02-23,
04378,04378,UPS,in-transit,2024-03-06,
04379,04379,FedEx,out-for-delivery,2024-08-13,
04380,04380,DHL,Delivered,2024-01-08,
04381,04381,Canada Post,in-transit,2024-06-21,
04382,04382,DHL,out-for-delivery,2024-02-10,
04383,04383,FedEx,Delivered,2024-06-19,
04384,04384,Canada Post,out-for-delivery,2024-02-24,
04385,04385,Purolator,in-transit,2024-10-23,
04386,04386,DHL,Delivered,2024-05-02,
04387,04387,UPS,out-for-delivery,2024-04-19,
04388,04388,DHL,out-for-delivery,2024-06-21,
04389,04389,UPS,in-transit,2024-03-11,
04390,04390,UPS,in-transit,2024-04-13,
04391,04391,DHL,Delivered,2024-03-26,
04392,04392,Canada Post,in-transit,2024-07-01,
04393,04393,USPS,Delivered,2024-08-17,
04394,04394,Canada Post,Returned,,2024-10-24
04395,04395,DHL,in-transit,2024-02-20,
04396,04396,Canada Post,Delivered,2024-06-13,
04397,04397,DHL,Delivered,2024-10-16,
04398,04398,Canada Post,out-for-delivery,2025-01-10,
04399,04399,FedEx,out-for-delivery,2024-02-13,
04400,04400,USPS,in-transit,2024-10-06,
04401,04401,DHL,out-for-delivery,2024-03-09,
04402,04402,UPS,Delivered,2024-11-26,
04403,04403,DHL,Delivered,2024-04-11,
04404,04404,FedEx,in-transit,2024-05-30,
04405,04405,USPS,Delivered,2024-10-22,
04406,04406,Purolator,out-for-delivery,2024-04-23,
04407,04407,Canada Post,out-for-delivery,2024-08-20,
04408,04408,DHL,out-for-delivery,2024-01-12,
04409,04409,USPS,Delivered,2024-06-02,
04410,04410,DHL,out-for-delivery,2024-11-28,
04411,04411,USPS,Delivered,2025-01-18,
04412,04412,UPS,in-transit,2024-07-06,
04413,04413,DHL,out-for-delivery,2024-10-01,
04414,04414,UPS,Delivered,2024-05-11,
04415,04415,UPS,Delivered,2025-01-12,
